Booking_ID,Segment_Type,Arrival_Year,Arrival_Month,Arrival_Date,Num_Adults,Num_Children,Num_Week_Nights,Num_Weekend_Nights,Room_Type,Lead_Time,Avg_Room_Price
INN25832,Offline,2017,12,24,2,0,3,2,Room_Type 4,94,60
INN25833,Online,2018,9,29,2,0,3,1,Room_Type 1,287,100.3
INN25834,Offline,2018,2,28,1,0,1,2,Room_Type 1,116,61
INN25835,Offline,2018,1,19,2,0,2,0,Room_Type 1,12,80
INN25836,Offline,2018,2,28,1,0,1,2,Room_Type 1,1,60
INN25837,Offline,2018,6,7,2,0,3,0,Room_Type 1,213,130
INN25838,Online,2018,8,12,2,0,2,1,Room_Type 1,109,107.1
INN25839,Offline,2017,9,21,2,0,1,1,Room_Type 1,60,48
INN25840,Online,2018,7,3,3,0,2,2,Room_Type 4,147,127.93
INN25841,Offline,2018,6,10,2,0,2,1,Room_Type 1,57,90.67
INN25842,Online,2018,7,15,2,0,1,0,Room_Type 1,151,105.3
INN25843,Online,2018,4,6,3,0,3,0,Room_Type 4,2,150.33
INN25844,Online,2018,7,3,2,0,2,2,Room_Type 1,91,103.5
INN25845,Offline,2018,5,4,2,0,4,0,Room_Type 1,253,90
INN25846,Online,2018,7,9,3,0,2,2,Room_Type 4,45,145.35
INN25847,Complementary,2018,1,27,1,0,1,0,Room_Type 1,2,0
INN25848,Online,2018,3,19,2,1,1,0,Room_Type 1,16,127
INN25849,Online,2018,7,5,3,0,2,0,Room_Type 4,87,166.85
INN25850,Corporate,2018,11,29,1,0,1,0,Room_Type 1,0,79
INN25851,Offline,2017,7,17,1,0,2,0,Room_Type 1,273,87
INN25852,Offline,2017,10,20,1,0,1,0,Room_Type 1,0,123
INN25853,Online,2018,8,30,2,0,2,0,Room_Type 1,45,99
INN25854,Offline,2018,9,21,2,0,4,0,Room_Type 1,296,117
INN25855,Corporate,2018,2,19,1,0,1,0,Room_Type 1,99,81
INN25856,Online,2018,7,21,2,0,1,0,Room_Type 1,1,139
INN25857,Offline,2018,9,16,3,0,2,1,Room_Type 4,220,115.6
INN25858,Online,2018,8,4,2,0,2,0,Room_Type 1,24,148
INN25859,Offline,2018,9,21,1,0,4,0,Room_Type 1,296,96
INN25860,Online,2017,9,11,1,0,1,0,Room_Type 1,11,95
INN25861,Offline,2018,12,27,2,0,1,0,Room_Type 1,39,65
INN25862,Complementary,2018,5,17,1,0,1,0,Room_Type 4,1,0
INN25863,Offline,2018,11,11,2,0,2,2,Room_Type 1,53,75
INN25864,Corporate,2018,11,16,1,0,1,0,Room_Type 1,7,79
INN25865,Online,2018,2,17,3,0,4,0,Room_Type 4,14,138.25
INN25866,Offline,2017,10,8,2,0,3,1,Room_Type 1,210,86
INN25867,Online,2018,3,11,2,0,2,1,Room_Type 1,47,71.1
INN25868,Offline,2017,10,4,1,0,0,1,Room_Type 1,12,72
INN25869,Offline,2018,8,26,2,0,4,2,Room_Type 1,105,72.25
INN25870,Offline,2018,6,17,2,0,2,1,Room_Type 1,290,72
INN25871,Offline,2018,6,20,2,0,2,1,Room_Type 1,193,120
INN25872,Online,2018,3,21,2,1,3,1,Room_Type 1,3,129
INN25873,Online,2018,12,30,2,2,1,0,Room_Type 6,36,206
INN25874,Online,2018,10,28,2,0,2,1,Room_Type 4,189,109.8
INN25875,Online,2018,12,22,1,0,1,0,Room_Type 1,0,56
INN25876,Offline,2017,10,16,1,0,2,0,Room_Type 1,102,87
INN25877,Corporate,2018,12,8,2,0,3,0,Room_Type 1,16,75
INN25878,Offline,2017,10,16,2,0,1,0,Room_Type 1,100,108
INN25879,Online,2018,3,5,2,0,3,2,Room_Type 4,29,101.52
INN25880,Online,2018,8,23,2,0,3,0,Room_Type 1,172,102.3
INN25881,Online,2018,6,20,2,0,3,1,Room_Type 1,8,128.5
INN25882,Online,2018,6,17,1,0,2,2,Room_Type 1,111,109.65
INN25883,Online,2017,12,16,1,0,1,0,Room_Type 1,6,81
INN25884,Online,2018,4,30,2,0,3,2,Room_Type 1,107,99.45
INN25885,Online,2018,9,30,2,0,7,2,Room_Type 1,190,110.9
INN25886,Offline,2018,6,2,2,0,3,0,Room_Type 1,147,95
INN25887,Online,2018,2,25,2,0,3,0,Room_Type 1,19,79
INN25888,Offline,2017,8,1,3,0,1,2,Room_Type 1,117,138.5
INN25889,Offline,2018,10,28,1,0,1,0,Room_Type 1,0,45
INN25890,Offline,2018,10,12,2,0,3,0,Room_Type 1,279,110
INN25891,Offline,2018,6,8,1,0,2,0,Room_Type 1,12,90
INN25892,Online,2018,3,25,2,0,2,0,Room_Type 4,32,149.4
INN25893,Online,2018,2,27,2,0,1,0,Room_Type 4,12,108
INN25894,Offline,2018,8,29,2,0,0,1,Room_Type 1,20,85
INN25895,Online,2017,9,21,1,0,0,1,Room_Type 1,5,145
INN25896,Online,2018,11,12,3,0,1,2,Room_Type 4,130,122.4
INN25897,Offline,2017,7,17,1,0,2,0,Room_Type 1,273,87
INN25898,Online,2017,10,24,1,0,1,1,Room_Type 1,32,120
INN25899,Online,2018,4,14,2,0,1,0,Room_Type 1,95,65.83
INN25900,Offline,2018,10,5,3,0,2,0,Room_Type 1,22,115
INN25901,Online,2018,11,4,2,0,2,1,Room_Type 1,107,124.2
INN25902,Online,2018,12,29,2,1,3,0,Room_Type 1,151,143.28
INN25903,Offline,2017,10,30,2,0,2,2,Room_Type 4,38,67.5
INN25904,Online,2017,10,5,2,0,2,1,Room_Type 4,14,136
INN25905,Offline,2018,11,1,1,0,3,0,Room_Type 1,166,110
INN25906,Online,2018,10,9,2,0,5,2,Room_Type 4,298,79.59
INN25907,Complementary,2017,12,31,1,0,1,0,Room_Type 3,0,0
INN25908,Online,2018,10,3,2,0,3,1,Room_Type 1,219,102.85
INN25909,Online,2018,9,12,0,2,4,1,Room_Type 2,32,124.25
INN25910,Online,2018,1,17,2,0,0,2,Room_Type 1,42,75.95
INN25911,Online,2018,8,3,2,0,5,2,Room_Type 4,180,112.2
INN25912,Online,2018,10,29,2,0,1,2,Room_Type 1,258,96.3
INN25913,Online,2017,8,18,2,2,3,0,Room_Type 6,7,162
INN25914,Online,2018,5,4,1,0,4,0,Room_Type 1,215,100.8
INN25915,Offline,2018,12,8,2,0,3,0,Room_Type 1,77,75
INN25916,Offline,2017,11,2,2,0,3,1,Room_Type 4,40,60
INN25917,Online,2018,9,25,2,0,0,1,Room_Type 1,33,99
INN25918,Online,2018,3,2,1,0,1,0,Room_Type 1,8,86
INN25919,Complementary,2018,5,2,2,0,0,1,Room_Type 1,3,0
INN25920,Offline,2017,10,4,2,0,0,2,Room_Type 1,12,107
INN25921,Corporate,2018,5,19,1,0,2,0,Room_Type 1,28,95
INN25922,Online,2018,8,17,2,0,3,0,Room_Type 1,217,88.5
INN25923,Online,2018,5,9,2,0,0,1,Room_Type 1,2,89
INN25924,Online,2018,5,14,2,0,2,2,Room_Type 4,133,113.05
INN25925,Offline,2018,11,5,2,0,1,0,Room_Type 1,8,130
INN25926,Offline,2017,10,16,2,0,2,0,Room_Type 1,102,101.5
INN25927,Offline,2018,6,27,1,0,0,1,Room_Type 1,0,106.4
INN25928,Corporate,2018,11,29,1,0,1,0,Room_Type 1,14,79
INN25929,Online,2018,12,3,2,1,1,2,Room_Type 1,77,109.8
INN25930,Online,2017,9,10,2,0,3,1,Room_Type 1,3,126.25
INN25931,Online,2018,3,4,1,0,2,0,Room_Type 1,39,77.5
INN25932,Offline,2018,10,10,1,0,2,1,Room_Type 1,279,76.5
INN25933,Corporate,2018,2,26,2,0,2,0,Room_Type 1,1,31
INN25934,Corporate,2017,11,5,1,0,1,0,Room_Type 1,0,89
INN25935,Online,2018,4,2,2,0,1,2,Room_Type 1,76,87.3
INN25936,Offline,2018,10,5,1,0,3,0,Room_Type 1,163,100.8
INN25937,Online,2018,6,18,3,0,2,2,Room_Type 4,61,134.53
INN25938,Online,2018,2,13,1,1,1,2,Room_Type 1,67,51.97
INN25939,Online,2018,11,17,2,0,3,2,Room_Type 1,102,85
INN25940,Online,2018,10,1,2,0,1,1,Room_Type 4,267,115.2
INN25941,Online,2018,10,15,2,0,4,2,Room_Type 1,272,94.35
INN25942,Online,2018,7,31,3,0,1,2,Room_Type 1,150,140.7
INN25943,Offline,2018,12,21,2,0,4,1,Room_Type 1,197,113.4
INN25944,Offline,2018,3,20,2,0,0,1,Room_Type 1,13,85
INN25945,Offline,2018,10,10,1,0,0,1,Room_Type 1,111,120
INN25946,Online,2018,5,27,2,0,2,0,Room_Type 1,160,119.85
INN25947,Offline,2017,10,26,2,0,1,1,Room_Type 1,35,76.5
INN25948,Online,2018,2,14,1,0,0,1,Room_Type 1,0,95
INN25949,Corporate,2018,3,29,1,0,1,0,Room_Type 1,1,65
INN25950,Online,2018,7,25,2,0,3,1,Room_Type 1,99,94.5
INN25951,Online,2018,11,17,2,0,3,1,Room_Type 4,22,96.9
INN25952,Online,2018,8,10,2,1,2,0,Room_Type 1,175,121.5
INN25953,Corporate,2018,8,9,1,0,1,0,Room_Type 1,7,65
INN25954,Complementary,2018,4,19,1,0,1,0,Room_Type 1,0,0
INN25955,Offline,2018,11,3,2,0,3,0,Room_Type 1,304,89
INN25956,Online,2018,6,20,2,0,1,1,Room_Type 1,93,126.9
INN25957,Offline,2018,6,20,2,0,2,1,Room_Type 1,193,120
INN25958,Offline,2018,10,23,2,0,0,2,Room_Type 1,386,115
INN25959,Offline,2018,4,17,2,0,0,2,Room_Type 1,275,110
INN25960,Offline,2018,5,3,2,0,3,0,Room_Type 1,88,117
INN25961,Online,2018,4,24,2,0,3,2,Room_Type 1,45,99.79
INN25962,Offline,2017,8,15,2,0,1,2,Room_Type 1,131,94.5
INN25963,Online,2018,8,19,2,0,2,1,Room_Type 1,172,117.3
INN25964,Corporate,2018,7,12,1,0,1,0,Room_Type 1,6,79
INN25965,Offline,2018,4,6,1,0,1,0,Room_Type 1,55,87
INN25966,Online,2018,7,1,2,0,5,2,Room_Type 1,118,107.95
INN25967,Offline,2018,4,6,2,0,1,0,Room_Type 1,105,75
INN25968,Corporate,2018,2,19,1,0,1,0,Room_Type 1,15,81
INN25969,Online,2018,6,16,1,0,3,0,Room_Type 4,44,251.7
INN25970,Online,2017,9,22,2,0,2,0,Room_Type 1,7,126
INN25971,Online,2018,4,6,1,0,4,1,Room_Type 4,15,133.2
INN25972,Online,2017,12,30,2,0,3,0,Room_Type 1,89,79.82
INN25973,Online,2018,9,5,4,0,3,1,Room_Type 7,46,186.77
INN25974,Complementary,2018,12,2,2,0,2,0,Room_Type 1,0,0
INN25975,Offline,2018,10,16,2,0,2,2,Room_Type 1,47,80.75
INN25976,Online,2018,10,20,2,0,3,0,Room_Type 1,25,119
INN25977,Online,2018,9,7,2,0,1,0,Room_Type 4,5,184
INN25978,Offline,2017,11,20,1,0,2,0,Room_Type 1,32,73
INN25979,Offline,2018,12,29,2,0,3,1,Room_Type 1,127,84.15
INN25980,Corporate,2018,10,10,2,0,2,1,Room_Type 1,13,159
INN25981,Online,2018,12,31,2,0,1,0,Room_Type 1,1,140
INN25982,Offline,2018,6,15,1,0,2,0,Room_Type 1,188,130
INN25983,Online,2018,10,23,3,0,4,2,Room_Type 4,91,113.7
INN25984,Online,2018,10,22,2,0,2,2,Room_Type 1,189,70.44
INN25985,Offline,2018,6,18,2,0,3,2,Room_Type 1,39,115.5
INN25986,Offline,2018,4,17,2,0,0,2,Room_Type 1,275,110
INN25987,Online,2018,10,24,2,0,0,1,Room_Type 4,4,110.71
INN25988,Online,2018,9,30,1,0,2,1,Room_Type 1,273,100.8
INN25989,Complementary,2018,11,11,2,0,2,0,Room_Type 1,9,0
INN25990,Offline,2018,4,20,2,0,4,0,Room_Type 1,270,62.8
INN25991,Online,2018,2,7,2,0,1,2,Room_Type 1,20,93
INN25992,Online,2018,8,26,2,1,2,2,Room_Type 2,186,83.83
INN25993,Online,2017,12,27,2,0,1,2,Room_Type 1,15,66
INN25994,Online,2018,11,5,2,0,1,0,Room_Type 1,11,130
INN25995,Online,2018,8,27,1,0,1,1,Room_Type 1,7,134
INN25996,Online,2018,3,25,2,0,2,1,Room_Type 4,130,123.67
INN25997,Offline,2018,12,27,3,0,5,1,Room_Type 5,15,140
INN25998,Offline,2017,8,14,2,0,2,0,Room_Type 1,39,109
INN25999,Online,2018,4,12,2,0,5,0,Room_Type 2,124,82.13
INN26000,Offline,2018,3,26,2,0,1,2,Room_Type 1,92,100
INN26001,Online,2018,2,12,2,0,2,1,Room_Type 1,41,67.5
INN26002,Offline,2018,9,28,2,0,3,0,Room_Type 1,64,101.52
INN26003,Online,2018,4,4,2,0,3,1,Room_Type 1,90,82.45
INN26004,Online,2018,3,2,2,0,2,0,Room_Type 1,3,101
INN26005,Online,2018,6,4,2,0,1,2,Room_Type 1,153,115.2
INN26006,Online,2018,4,6,2,0,3,0,Room_Type 1,101,90.3
INN26007,Offline,2017,9,18,1,0,2,0,Room_Type 1,74,87
INN26008,Offline,2018,6,2,2,0,2,0,Room_Type 1,30,140
INN26009,Online,2018,9,16,2,1,1,0,Room_Type 1,75,152.1
INN26010,Online,2018,10,26,2,0,2,0,Room_Type 4,96,93.96
INN26011,Online,2018,7,8,2,1,1,0,Room_Type 1,173,94.5
INN26012,Online,2018,12,5,1,0,1,1,Room_Type 4,26,87.78
INN26013,Online,2017,12,23,2,0,4,0,Room_Type 1,10,87
INN26014,Online,2018,8,6,2,0,1,1,Room_Type 2,268,96.25
INN26015,Online,2017,7,29,2,0,3,0,Room_Type 1,138,58.9
INN26016,Online,2017,9,23,2,0,2,0,Room_Type 1,0,164
INN26017,Offline,2017,8,1,2,0,1,2,Room_Type 2,117,89.75
INN26018,Online,2018,10,27,2,0,3,0,Room_Type 1,229,70.44
INN26019,Offline,2017,8,8,2,0,1,2,Room_Type 1,124,94.5
INN26020,Online,2018,4,11,2,1,0,1,Room_Type 1,32,121.5
INN26021,Offline,2017,9,23,2,0,3,0,Room_Type 1,34,224.67
INN26022,Online,2017,9,3,2,0,3,1,Room_Type 1,80,62.83
INN26023,Offline,2018,6,24,1,0,2,0,Room_Type 1,172,95
INN26024,Online,2018,5,8,2,0,0,1,Room_Type 1,1,56.47
INN26025,Offline,2018,4,19,1,0,2,0,Room_Type 1,103,115
INN26026,Online,2018,11,18,2,0,2,0,Room_Type 1,14,89
INN26027,Online,2017,7,31,2,0,7,2,Room_Type 1,80,63.46
INN26028,Offline,2018,10,12,2,0,3,0,Room_Type 1,314,75
INN26029,Online,2018,3,27,2,0,1,2,Room_Type 1,84,90.3
INN26030,Online,2018,9,1,3,0,1,0,Room_Type 4,176,159.3
INN26031,Online,2018,7,22,2,0,3,2,Room_Type 1,205,90.95
INN26032,Online,2018,9,22,2,0,3,1,Room_Type 1,144,129.6
INN26033,Offline,2018,5,10,2,0,2,0,Room_Type 1,298,75
INN26034,Online,2018,10,27,2,0,3,1,Room_Type 1,179,90.9
INN26035,Online,2018,11,12,1,0,6,3,Room_Type 1,12,71.87
INN26036,Online,2018,6,9,2,0,1,0,Room_Type 1,2,109
INN26037,Offline,2018,7,6,1,0,4,2,Room_Type 1,245,110
INN26038,Offline,2018,10,14,2,0,2,1,Room_Type 1,233,90
INN26039,Offline,2018,6,20,2,0,2,1,Room_Type 4,142,107
INN26040,Online,2018,4,13,2,0,2,0,Room_Type 1,0,80.39
INN26041,Online,2017,10,8,2,0,3,0,Room_Type 1,24,114
INN26042,Online,2018,7,7,2,0,2,0,Room_Type 1,109,103.5
INN26043,Online,2018,12,24,2,0,3,2,Room_Type 1,116,124.3
INN26044,Online,2018,8,8,2,2,5,2,Room_Type 6,145,184.95
INN26045,Online,2018,11,13,2,0,5,2,Room_Type 1,65,88
INN26046,Online,2018,8,29,2,0,3,1,Room_Type 1,21,124.25
INN26047,Online,2017,8,8,2,0,1,0,Room_Type 1,0,98
INN26048,Online,2018,5,29,2,0,2,2,Room_Type 1,18,98.6
INN26049,Online,2018,2,13,2,0,1,0,Room_Type 4,4,115
INN26050,Online,2018,4,29,2,2,2,0,Room_Type 5,117,123.62
INN26051,Online,2018,1,30,2,0,1,2,Room_Type 1,20,75
INN26052,Online,2018,8,29,2,0,1,1,Room_Type 1,33,103.05
INN26053,Online,2018,3,24,2,0,1,0,Room_Type 1,38,88.2
INN26054,Offline,2018,4,12,2,0,4,0,Room_Type 1,152,75
INN26055,Online,2018,11,27,2,0,1,2,Room_Type 1,31,88
INN26056,Online,2018,8,10,3,0,2,0,Room_Type 1,157,155.7
INN26057,Online,2017,8,21,2,0,2,0,Room_Type 1,4,106
INN26058,Offline,2018,10,11,1,0,2,0,Room_Type 1,181,120
INN26059,Online,2018,3,31,2,0,2,0,Room_Type 1,60,90.9
INN26060,Online,2018,9,29,2,0,3,1,Room_Type 1,254,100.3
INN26061,Online,2017,10,4,2,0,4,2,Room_Type 1,20,107
INN26062,Corporate,2018,2,26,2,0,1,0,Room_Type 1,3,31
INN26063,Online,2018,3,21,3,0,3,1,Room_Type 1,83,97.75
INN26064,Online,2018,2,4,3,0,2,0,Room_Type 4,4,133
INN26065,Online,2018,2,19,2,0,2,0,Room_Type 1,18,81
INN26066,Online,2018,9,13,2,0,5,2,Room_Type 5,32,137.52
INN26067,Online,2018,6,13,2,0,0,1,Room_Type 4,120,140.4
INN26068,Online,2018,9,15,1,0,2,0,Room_Type 4,70,149.4
INN26069,Online,2018,3,31,1,1,4,2,Room_Type 4,69,95.2
INN26070,Online,2018,8,1,2,0,6,3,Room_Type 1,122,98.5
INN26071,Online,2017,10,5,2,0,4,1,Room_Type 1,30,97.92
INN26072,Offline,2018,9,10,2,0,2,2,Room_Type 1,38,85.5
INN26073,Online,2018,11,18,2,0,2,1,Room_Type 1,14,107.67
INN26074,Offline,2018,6,15,1,0,2,0,Room_Type 1,188,130
INN26075,Offline,2018,6,15,1,0,2,0,Room_Type 1,188,130
INN26076,Online,2018,11,11,2,0,2,1,Room_Type 1,43,88.46
INN26077,Offline,2018,7,8,2,0,3,2,Room_Type 1,155,72.25
INN26078,Online,2018,7,23,2,0,1,1,Room_Type 2,180,96.3
INN26079,Online,2018,6,8,3,0,3,0,Room_Type 4,109,129.59
INN26080,Offline,2018,2,28,2,0,1,2,Room_Type 1,116,72
INN26081,Online,2018,7,24,2,0,1,2,Room_Type 1,91,114.3
INN26082,Online,2018,9,29,2,0,1,0,Room_Type 1,244,89.4
INN26083,Online,2018,2,16,2,0,2,0,Room_Type 1,15,91
INN26084,Online,2018,4,6,2,0,4,2,Room_Type 4,11,130.33
INN26085,Online,2018,7,21,2,2,3,2,Room_Type 6,213,167.95
INN26086,Offline,2018,3,20,2,0,3,2,Room_Type 1,151,59.5
INN26087,Online,2018,6,8,2,0,2,0,Room_Type 1,13,121
INN26088,Online,2018,4,16,2,0,2,2,Room_Type 4,77,107.95
INN26089,Online,2017,9,14,2,0,2,1,Room_Type 1,12,124
INN26090,Offline,2018,3,20,2,0,2,2,Room_Type 1,69,59.5
INN26091,Offline,2018,3,13,2,0,2,2,Room_Type 4,167,60
INN26092,Online,2018,9,24,0,2,3,2,Room_Type 2,107,127.38
INN26093,Corporate,2017,11,26,1,0,1,0,Room_Type 1,3,79
INN26094,Online,2018,5,10,2,0,1,0,Room_Type 1,1,83
INN26095,Offline,2018,6,6,1,0,2,1,Room_Type 1,118,110
INN26096,Online,2018,3,9,2,0,4,0,Room_Type 1,52,63.75
INN26097,Online,2018,6,28,2,0,5,2,Room_Type 4,225,103.46
INN26098,Offline,2018,10,13,2,0,3,0,Room_Type 1,37,105
INN26099,Offline,2017,8,15,2,0,1,2,Room_Type 1,5,94.5
INN26100,Offline,2018,9,21,2,0,4,0,Room_Type 1,296,117
INN26101,Offline,2018,3,20,2,0,2,2,Room_Type 1,60,75
INN26102,Offline,2018,6,2,2,0,2,0,Room_Type 1,30,140
INN26103,Offline,2018,10,10,1,0,2,1,Room_Type 1,180,120
INN26104,Online,2018,11,22,2,0,5,1,Room_Type 1,10,91.38
INN26105,Offline,2018,1,27,1,0,2,0,Room_Type 1,58,81
INN26106,Offline,2018,9,9,2,0,2,1,Room_Type 1,198,90
INN26107,Offline,2018,4,4,2,0,2,1,Room_Type 1,91,80
INN26108,Online,2018,6,17,2,0,2,2,Room_Type 2,76,237.2
INN26109,Online,2018,2,29,2,0,2,1,Room_Type 1,39,60.1
INN26110,Offline,2018,12,27,3,0,5,1,Room_Type 4,15,87.33
INN26111,Online,2018,3,21,2,0,2,1,Room_Type 1,79,96.3
INN26112,Online,2018,9,19,2,0,6,3,Room_Type 1,164,116.1
INN26113,Offline,2018,6,17,2,0,3,2,Room_Type 4,2,122.75
INN26114,Offline,2018,9,19,1,0,2,1,Room_Type 1,280,100
INN26115,Online,2018,7,7,2,0,3,1,Room_Type 1,166,90.95
INN26116,Offline,2018,7,6,1,0,4,2,Room_Type 1,245,110
INN26117,Online,2018,5,20,2,0,3,2,Room_Type 4,29,132.72
INN26118,Offline,2018,10,14,2,0,2,0,Room_Type 1,377,115
INN26119,Online,2018,11,29,1,0,1,0,Room_Type 1,19,96
INN26120,Online,2017,11,3,1,0,3,0,Room_Type 1,28,75.18
INN26121,Offline,2017,9,21,2,0,0,1,Room_Type 1,263,67
INN26122,Offline,2018,6,24,2,0,2,0,Room_Type 1,265,115
INN26123,Offline,2017,9,24,2,0,2,0,Room_Type 1,86,120
INN26124,Online,2018,5,29,1,0,0,2,Room_Type 1,12,81.62
INN26125,Online,2018,11,12,2,0,2,2,Room_Type 1,43,79.48
INN26126,Offline,2018,7,30,2,0,1,1,Room_Type 1,301,115
INN26127,Online,2018,3,30,1,0,1,0,Room_Type 1,9,82.92
INN26128,Online,2018,8,9,2,0,2,0,Room_Type 1,189,105.3
INN26129,Online,2018,10,20,2,0,2,0,Room_Type 2,66,108
INN26130,Online,2018,6,30,2,0,1,0,Room_Type 1,122,85.5
INN26131,Offline,2018,6,10,2,0,2,1,Room_Type 1,57,90.67
INN26132,Online,2018,8,30,2,0,2,0,Room_Type 4,195,109.8
INN26133,Online,2017,12,27,2,0,1,2,Room_Type 4,11,122.67
INN26134,Online,2017,9,12,2,0,5,2,Room_Type 1,10,136.14
INN26135,Online,2017,12,24,2,0,3,0,Room_Type 1,115,72.25
INN26136,Online,2018,4,14,2,0,3,0,Room_Type 4,94,105.3
INN26137,Online,2018,3,25,2,0,2,1,Room_Type 4,93,105.3
INN26138,Corporate,2018,6,28,1,0,2,0,Room_Type 1,26,65
INN26139,Corporate,2018,3,3,1,0,1,0,Room_Type 1,7,80
INN26140,Online,2018,11,11,2,0,2,2,Room_Type 1,33,84.15
INN26141,Online,2018,7,13,2,1,4,2,Room_Type 1,132,114.75
INN26142,Online,2018,12,20,2,0,2,0,Room_Type 1,35,93.6
INN26143,Offline,2017,8,22,2,0,1,2,Room_Type 1,138,94.5
INN26144,Online,2018,5,29,2,0,0,1,Room_Type 1,16,111
INN26145,Online,2018,7,16,2,1,1,2,Room_Type 1,130,103.56
INN26146,Offline,2017,9,10,2,0,3,1,Room_Type 1,23,65.55
INN26147,Online,2018,11,18,2,0,2,0,Room_Type 1,59,127.8
INN26148,Offline,2018,10,14,1,0,2,1,Room_Type 1,10,119
INN26149,Corporate,2018,8,3,1,0,1,0,Room_Type 4,6,90
INN26150,Online,2018,8,24,3,0,4,0,Room_Type 4,101,150.3
INN26151,Online,2018,3,23,2,0,4,0,Room_Type 1,40,102.15
INN26152,Online,2018,1,15,2,0,2,0,Room_Type 1,49,69.22
INN26153,Online,2018,2,27,2,0,6,4,Room_Type 4,3,150.8
INN26154,Online,2018,8,21,2,0,3,2,Room_Type 1,209,90.95
INN26155,Offline,2018,9,6,2,0,5,1,Room_Type 1,82,95
INN26156,Online,2018,6,9,3,0,2,0,Room_Type 4,130,159.3
INN26157,Offline,2017,9,23,2,0,3,0,Room_Type 1,34,224.67
INN26158,Offline,2018,3,18,1,0,1,0,Room_Type 1,4,62
INN26159,Online,2018,6,16,2,0,3,2,Room_Type 1,93,157.25
INN26160,Online,2017,9,7,2,0,2,1,Room_Type 1,13,102.33
INN26161,Offline,2018,9,22,2,0,3,0,Room_Type 1,276,116.33
INN26162,Online,2018,4,30,1,0,2,2,Room_Type 4,36,140.4
INN26163,Offline,2017,8,22,2,0,1,2,Room_Type 1,138,94.5
INN26164,Offline,2018,11,5,2,0,2,2,Room_Type 1,44,112
INN26165,Online,2018,5,2,2,0,2,1,Room_Type 1,19,130
INN26166,Online,2018,10,22,2,1,5,2,Room_Type 1,260,108.68
INN26167,Online,2018,10,5,2,0,4,1,Room_Type 1,220,112.65
INN26168,Online,2017,12,10,1,0,1,0,Room_Type 1,6,0
INN26169,Online,2018,8,14,3,0,2,2,Room_Type 4,194,130.05
INN26170,Online,2018,4,27,2,0,4,1,Room_Type 1,87,108.29
INN26171,Online,2018,11,6,2,0,0,1,Room_Type 1,76,79.2
INN26172,Corporate,2018,2,19,1,0,1,0,Room_Type 1,15,81
INN26173,Online,2017,8,15,2,0,1,0,Room_Type 1,4,124
INN26174,Online,2017,9,19,2,0,1,1,Room_Type 1,7,126
INN26175,Offline,2018,11,16,1,0,1,0,Room_Type 1,0,89.75
INN26176,Online,2018,7,23,2,0,1,2,Room_Type 1,20,151
INN26177,Corporate,2017,8,18,1,0,1,0,Room_Type 1,4,84
INN26178,Online,2018,5,8,2,0,1,2,Room_Type 4,10,126
INN26179,Offline,2017,9,24,1,0,2,0,Room_Type 1,86,87.5
INN26180,Online,2018,9,11,2,0,0,1,Room_Type 1,13,99
INN26181,Online,2018,4,6,2,2,1,0,Room_Type 6,40,189.9
INN26182,Offline,2018,3,24,2,0,3,0,Room_Type 1,90,72.58
INN26183,Online,2018,11,16,2,0,4,1,Room_Type 1,44,74.8
INN26184,Offline,2018,8,18,2,0,2,0,Room_Type 1,320,115
INN26185,Corporate,2017,11,12,1,0,1,0,Room_Type 1,17,65
INN26186,Offline,2018,10,4,2,0,2,0,Room_Type 1,20,85
INN26187,Online,2018,10,29,2,0,1,2,Room_Type 1,12,129
INN26188,Offline,2018,6,6,1,0,5,1,Room_Type 1,118,110
INN26189,Corporate,2017,8,5,1,0,3,0,Room_Type 1,12,60
INN26190,Offline,2018,12,2,2,0,2,0,Room_Type 1,315,52
INN26191,Online,2018,12,16,2,0,2,1,Room_Type 1,45,79.2
INN26192,Online,2017,9,22,2,0,3,0,Room_Type 1,4,133
INN26193,Offline,2018,7,6,1,0,4,2,Room_Type 1,245,110
INN26194,Offline,2017,12,21,2,0,1,1,Room_Type 2,3,37.5
INN26195,Offline,2018,9,3,2,0,2,2,Room_Type 4,86,90.95
INN26196,Online,2018,5,9,2,0,4,1,Room_Type 4,29,143.52
INN26197,Offline,2018,6,30,2,0,1,0,Room_Type 1,22,85
INN26198,Offline,2018,7,30,2,2,2,2,Room_Type 6,198,136.5
INN26199,Online,2018,11,6,2,0,0,1,Room_Type 1,21,100
INN26200,Offline,2018,10,27,2,0,1,0,Room_Type 1,6,95
INN26201,Offline,2018,2,17,2,0,3,0,Room_Type 1,44,75
INN26202,Online,2018,7,1,2,0,2,0,Room_Type 1,87,114.3
INN26203,Offline,2018,6,12,2,1,0,1,Room_Type 1,0,80.75
INN26204,Online,2018,5,10,1,0,3,0,Room_Type 1,25,129
INN26205,Online,2018,12,10,2,0,1,1,Room_Type 1,5,107.5
INN26206,Offline,2018,12,9,2,0,2,0,Room_Type 1,322,52
INN26207,Offline,2017,9,4,2,0,1,0,Room_Type 1,1,108
INN26208,Offline,2018,11,18,2,0,2,0,Room_Type 1,60,75
INN26209,Online,2017,10,12,2,0,3,1,Room_Type 1,184,89.25
INN26210,Online,2018,7,4,2,0,1,1,Room_Type 1,27,151
INN26211,Online,2018,8,19,2,0,4,2,Room_Type 1,152,90.67
